codigo da uf;nome da uf;codigo da agencia;nome da agencia;codigo do municipio;nome do municipio;cnpj;razao social;bairro;Ano do RelatÛrio
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.30105.00;Senhor do;02493719.0001-37;CENTRAL DE SERVICOS E TECNOLOGIA;;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.30105.00;Senhor do;04576370.0001-22;DANTAS ELETRIFICA ≤ öES LTDA;CENTRO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.30105.00;Senhor do;11523482.0001-80;EDUARDO JOSE BEZERRA DA SILVA;PROMORAR;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.30105.00;Senhor do;06142211.0001-45;GRAU-ENGENHARIA E ARQUITETURA LTDA;CENTRO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.30105.00;Senhor do;11936571.0001-59;ORCA INSTALA ≤ öES ELETRICAS E CIVIL;CENTRO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.30105.00;Senhor do;13610837.0001-02;VALDOMIRO MOTA DE MORAIS;CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.03276.00;Barrocas;01959267.0001-73;CRE EMPRESA DE EFORMA E ELETRICA;BARROCAS;2011
BA;BAHIA;29.30501.00;Serrinha;29.03276.00;Barrocas;10576369.0001-09;SM CONSTRU ≤ ¥ O CIVIL DE BARROCAS;CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.03607.00;Biritinga;10432788.0001-69;CONSTRUTORA CAJAIBA LTDA;CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.00;Serrinha;11514443.0001-17;ANTONIO NERY DA CRUZ BRITO;CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.00;Serrinha;13737821.0001-57;BENEDITO PEREIRA DE MATOS FILHO ME;CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.00;Serrinha;11078092.0001-49;CONSTRUTORA PRIMUS MOTA LTDA;VILA DE FATIMA;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.00;Serrinha;05474128.0001-00;CONSTRUTORA VAPO VAPO;VAQUEJADA;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.00;Serrinha;10214455.0001-63;ELIAS DA SILVA RAMOS;CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.00;Serrinha;04754694.0001-03;GUEDES & MOTA LTDA;BOMBA;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.00;Serrinha;06262169.0001-04;J M CONSTRUTORA DE SERRINHA LTDA;TANCREDO NEVES;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.00;Serrinha;05434334.0001-97;JMS REFORMAS E CONSTRU ≤ ¥ O LTDA;CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.00;Serrinha;10630306.0001-85;M . F . CONSTRU ≤ ¥ O E LOCA ≤ ¥ O LTDA;CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.00;Serrinha;08191874.0001-85;M . F . CONSTRUCAO CIVIL LTDA;CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.00;Serrinha;03926313.0001-63;SANDRO OLIVEIRA SANTOS;RODAGEM;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.00;Serrinha;08058923.0001-06;W M K CONSTRUCOES;COLINA DAS MANGUEIR;2011
BA;BAHIA;29.30501.00;Serrinha;29.31509.00;Teofil ] ndia;13440522.0001-56;OSMERIO OLIVEIRA ARAUJO ME;CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.22003.00;Mucuri;07149310.0001-11;CONSTRUTORA JHW LTDA;CRUZEIRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.22003.00;Mucuri;10472048.0001-56;PIRES PIRES CONSTRUTORA LTDA;CENTRO / ITABATAN;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.22003.00;Mucuri;04380477.0001-09;W & N CONSTRUCOES LTDA;CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.00;Teixeira de;08579222.0001-12;ABROLHOS CONSULT E ENGENHARIA LTDA;MONTE CASTELO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.00;Teixeira de;14167677.0001-23;CONSTRUTORA QUATRO ESTACOES LTDA ME;TEIXEIRINHA;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.00;Teixeira de;08363117.0001-41;CONSTRUTORA VIEIRA LTDA;BELA VISTA;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.00;Teixeira de;12561283.0001-20;DRA CONSTRUTORA LTDA ME;MONTE CASTELO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.00;Teixeira de;07620788.0001-88;GABRIGIL CONSTRU ≤ ¥ O , INCORPORA ≤ ¥ O E;CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.00;Teixeira de;07838740.0001-40;INFRACON EMPREENDIMENTOS LTDA;RECANTO DO LAGO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.00;Teixeira de;07650698.0001-30;LOB CONSTRU ≤ öES LTDA;NOVA TEIXEIRA;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.00;Teixeira de;27564335.0001-99;LOCASERVICE LTDA;BELA VISTA;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.00;Teixeira de;09620454.0001-30;MCEM CONSTRUCOES E SERVICOS;BELA VISTA;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.00;Teixeira de;04064583.0001-75;SIMOES ENGENHARIA E REPRESENTACOES;VILA CARAIPE;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.00;Teixeira de;34034256.0001-31;TOTAL CONSTRU ≤ öES LTDA;NOVA AMERICA;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.00;Teixeira de;09676403.0001-20;ZION EMPREENDIMENTOS IMOBILIARIOS;MONTE CASTELO;2011
BA;BAHIA;29.32903.00;Valen a;29.05404.00;Cairu;10975888.0001-31;BBARRA EMPREENDIMENTOS IMOBILIARIOS;ILHA DE BOIPEBA;2011
BA;BAHIA;29.32903.00;Valen a;29.05404.00;Cairu;09500762.0001-21;SOARES CONSTRUTORA;MORRO DE SAO PAULO;2011
BA;BAHIA;29.32903.00;Valen a;29.17300.00;Ituber∆;33802992.0001-20;LOCADORA DE MAO DE OBRA ITU LTDA;CENTROQ;2011
BA;BAHIA;29.32903.00;Valen a;29.17300.00;Ituber∆;08679191.0001-71;N DE LIMA SILVA;CENTRO;2011
BA;BAHIA;29.32903.00;Valen a;29.17300.00;Ituber∆;07851475.0001-30;NEOMAR ROCHA DOS SANTOS & CIA LTDA;NOBERTO ODEBRECHT;2011
BA;BAHIA;29.32903.00;Valen a;29.18209.00;Jiquiri ∆;08268303.0001-00;PAX CONSTRUTORA DE EDIFICACOES LTDA;CENTRO;2011
BA;BAHIA;29.32903.00;Valen a;29.32903.00;Valen a;02219593.0001-07;ANTONIO CARLOS DE JESUS DE VALENCA;CENTRO;2011
BA;BAHIA;29.32903.00;Valen a;29.32903.00;Valen a;11776979.0001-00;RC CONSTRUTORA LTDA;AMPARO;2011
BA;BAHIA;29.32903.00;Valen a;29.32903.00;Valen a;34082784.0001-66;RITA DE CACIA E CIA LTDA;CENTRO;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.02906.00;Barra do Cho a;12353153.0001-00;ARMESITO DOS SANTOS AZEVEDO;OURO VERDE;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.09000.00;Cordeiros;03313139.0001-83;ANTONIO JOSE DOS SANTOS;CENTRO;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;12586545.0001-00;ADILSON DE JESUS SANTOS E CIA LTDA;ESPIRITO SANTO;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;09512508.0001-43;AGUA FACIL;RECREIO;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;13482139.0001-60;ALOISIO DUTRA;CENTRO;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;16396988.0001-90;CICLO ENGENHARIA LTDA;CENTRO;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;12804632.0001-97;CLEIDINEIA MARIA PEREIRA;ZABELE;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;05018782.0001-00;CONSTRUTORA ALBUQUERQUE LTDA;IBIRAPUERA;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;09534325.0001-29;DENVER ADMINISTRAD DE BENS E PART .;BELA VISTA;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;16050114.0001-86;ELETEC PLANEJ COM REP E CONSTRUCOES;JUREMA;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;14619761.0001-30;EMURC EMPRESA MUNICIPAL DE URBANIZA;CENTRO;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;03813750.0001-70;ENERG CONSTRUCOES ELETRICAS LTDA ME;JUREMA;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;02207503.0001-68;E2 ENGENHARIA E EMPREENDIMENTOS;JUREMA;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;14101741.0001-73;G MAGALHES FERREIRA EDIFICACOES ME;PATAGONIA;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;06868443.0001-85;GOIAZ ENGENHARIA LTDA;JARD GUANABARA;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;04133863.0001-98;H3 ENGENHARIA LTDA;DISTRITO INDUSTRIAL;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;08203633.0001-09;ILC ENGENHARIA LTDA;RECREIO;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;13211826.0001-41;IMOBILIARIA FIGUEIRA ANDRADE LTDA;CENTRO;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;13236508.0001-35;JESUINO ALVES DA SILVA ME;BRASIL;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;63183107.0001-32;JR TERRAPLANAGENS LTDA;BNH;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;11598366.0001-20;LUCAS VIEIRA SOUSA;PATAGONIA;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;14209500.0001-42;M DA GLORIA QUEIROZ DOS SANTOS;BOA VISTA;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;96690896.0001-57;MARIA CELIA SANTOS LIBARINO;ALVORADA;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;10015180.0001-39;MARIA MONICA ROCHA SANTOS;CENTRO;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;09095541.0001-15;MARIHAL CONSTRU ≤ öES E LOCA ≤ öES DE;DIST . INDUST . DOS IMBORES;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;97538690.0001-79;MC PRESTACAO DE SERVICO DE;BRASIL;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;12495061.0001-56;MEDRADO CONSTRU ≤ öES LTDA . - ME;ZABELE;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;00404029.0001-39;ORLEY MAGALHAES DE OLIVEIRA;RECREIO;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;11188060.0001-04;PARQUE PRIMAVERA;CENTRO;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;11143223.0001-24;PAULO PAIVA LIMA;JUREMA;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;10942723.0001-63;PEL CONSTRUTORA E INCORPORADORA;CANDEIS;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;97440499.0001-90;PRATES BONFIM ENGENHARIA LTDA;RECREIO;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;12763497.0001-89;PROJECON ENA EMPREITEIRA CONS CIVIL;IBIRAPUERA;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;04257271.0001-88;PROVALE PROJETOS E CONSTRU ≤ öES VALE;SUMARE;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;10619307.0001-29;QUEIROZ GS LTDAME;BOA VISTA;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;07903078.0001-65;ROBERIO RIBEIRO SAMPAIO;RECREIO;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;11530015.0001-88;ROGER LUKAS BRASIL VIANA;GUARANY;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;13973279.0001-31;SANTOS E SILVA LEAL LTDA;PATAGONIA;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;05132284.0001-93;SERVILAR SERVICOS E MANUTENCAO;SAO VICENTE;2011
BA;BAHIA;29.33307.00;Vit ria da Conquista;29.33307.00;Vit ria da;09264829.0001-76;SOUSA E SUZART LTDA;RECREIO;2011
BA;BAHIA;29.33604.00;Xique-Xique;29.15353.00;Itagua u da;04402386.0001-19;REAL LUX PƒNTURAS LTDA;CENTRO;2011
